Time,Global Solar,Solar Altitude,Solar Azimuth,Solar Angle of Incidence,Solar Cell Temperature,Solar Insolation,Solar Power Output,Wind Speed,Wind turbine Power Output,Wind turbine Operating Status,Ambient Temperature,AC Primary Load,AC Primary Load Served,Autosize Genset Power Output,Autosize Genset Operating Status,Autosize Genset Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Battery Maximum Charge Power,Battery Maximum Discharge Power,Battery Charge Power,Battery Discharge Power,Battery Input Power,Battery Energy Content,Battery State of Charge,Battery Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
07-01-2007 18:00,0.02827714,1.608052,113.192,91.58182,26.55887,0.01756332,0.407655,9.113364,5.331323,0,26.11284,4.485449,4.485449,0,0,0,4.485449,127.9466,0.4490559,0,5.738978,4.721525,4.485449,0,0,0.5683967,71.20613,0.5683967,0,0.5683967,177.6319,99.52428,0.01033169,4.933994,2.991786,0,76.94511
07-01-2007 19:00,0,0,115.8723,90,26.11284,0,0,5.323134,0.612815,0,26.11284,6.601255,6.601255,0,0,0,6.601255,9.283311,0,8.88E-16,0.612815,6.948689,6.601255,0,0,0.3514703,71.39052,0,6.335874,-6.335874,170.7597,95.67389,0.01033169,7.26138,0.3064075,0,72.00333
07-01-2007 20:00,0,0,120.3441,90,26.11284,0,0,6.591857,1.630006,0,26.11284,5.366811,5.366811,0,0,0,5.366811,30.37197,0,0,1.630006,5.649275,5.366811,0,0,4.164061,68.14982,0,4.019269,-4.019269,166.4002,93.23133,0.01033169,5.903492,0.815003,0,69.77982
07-01-2007 21:00,0,0,127.5172,90,26.11284,0,0,9.486457,5.858206,0,26.11284,4.508344,4.508344,0,0,0,4.508344,129.9414,0,0,5.858206,4.745625,4.508344,0,0,6.103495,66.5013,1.112581,0,1.112581,167.4259,93.80604,0.01033056,4.959178,2.929103,0,72.3595
07-01-2007 22:00,0,0,139.1457,90,26.11284,0,0,12.23271,7.867581,0,26.11284,2.442874,2.442874,0,0,0,2.442874,322.0625,0.1010318,0,7.867581,2.571446,2.442874,0,0,5.195103,67.27343,5.195103,0,5.195103,172.2156,96.4896,0.01032531,2.687161,3.933791,0,75.14101
07-01-2007 23:00,0,0,157.7263,90,26.11284,0,0,8.613554,4.556311,0,26.11284,2.76357,2.76357,0,0,0,2.76357,164.8705,0,0,4.556311,2.909021,2.76357,0,0,2.593579,69.48473,1.64729,0,1.64729,173.7343,97.34052,0.01032365,3.039927,2.278156,0,74.04104
07-02-2007 00:00,0,0,-177.0421,90,26.11284,0,0,9.814258,6.281783,0,26.11284,3.492508,3.492508,0,0,0,3.492508,179.8645,0.5232294,0,6.281783,3.676324,3.492508,0,0,2.08223,69.91937,2.08223,0,2.08223,175.654,98.41611,0.01032154,3.841759,3.140892,0,76.20116
07-02-2007 01:00,0,0,-152.7719,90,26.11284,0,0,6.467859,1.491757,0,26.11284,3.694763,3.694763,0,0,0,3.694763,40.37489,0,0,1.491757,3.889224,3.694763,0,0,1.170223,70.69458,0,2.397468,-2.397468,173.0536,96.95914,0.01032154,4.06424,0.7458783,0,72.18633
07-02-2007 02:00,0,0,-135.9339,90,26.11284,0,0,4.413558,0.2804146,0,26.11284,3.667911,3.667911,0,0,0,3.667911,7.645078,0,4.44E-16,0.2804146,3.860959,3.667911,0,0,2.741498,69.35899,0,3.580544,-3.580544,169.17,94.7832,0.01032154,4.034702,0.1402073,0,69.6394
07-02-2007 03:00,0,0,-125.5193,90,26.11284,0,0,4.373981,0.2735959,0,26.11284,4.096822,4.096822,0,0,0,4.096822,6.678248,0,8.88E-16,0.2735959,4.312444,4.096822,0,0,4.71655,67.6802,0,4.038848,-4.038848,164.7892,92.32874,0.01032154,4.506504,0.136798,0,67.9538
07-02-2007 04:00,0,0,-119.0767,90,26.11284,0,0,4.408147,0.2794823,0,26.11284,4.136832,4.136832,0,0,0,4.136832,6.755952,0,0,0.2794823,4.354559,4.136832,0,0,6.84172,65.8738,0,4.075077,-4.075077,160.3692,89.85226,0.01032154,4.550515,0.1397412,0,66.15329
07-02-2007 05:00,0,0,-115.0677,90,26.11284,0,0,5.821417,0.9348772,0,26.11284,4.636062,4.636062,0,0,0,4.636062,20.16533,0,0,0.9348772,4.880065,4.636062,0,0,8.940199,64.0901,0,3.945188,-3.945188,156.09,87.45471,0.01032154,5.099668,0.4674386,0,65.02497
07-02-2007 06:00,0.02511624,4.687144,-112.724,88.46815,26.73752,0.02459392,0.5704188,4.311485,0.2628284,0,26.11284,1.860583,1.860583,0,0,0,1.860583,44.7842,2.22E-16,0,0.8332471,1.958508,1.860583,0,0,10.95282,62.37937,0,1.125261,-1.125261,154.8695,86.77087,0.01032154,2.046641,0.5877492,0,63.21262
07-02-2007 07:00,0.1041506,18.44403,-111.7598,74.70726,28.73882,0.1031901,2.373559,6.841769,1.931407,0,26.11284,2.670355,2.670355,0,0,0,2.670355,161.2133,0,0,4.304966,2.8109,2.670355,0,0,11.29625,62.08745,1.494066,0,1.494066,156.247,87.54265,0.01032004,2.93739,2.864551,0,66.39242
07-02-2007 08:00,0.1083636,32.22486,-112.2903,61.13206,28.85597,0.1077816,2.477962,8.783734,4.820194,0,26.11284,2.619026,2.619026,0,0,0,2.619026,278.6592,0,0,7.298157,2.75687,2.619026,0,0,10.41923,62.83292,4.541287,0,4.541287,160.4338,89.88847,0.01031545,2.880929,4.392467,0,70.13107
07-02-2007 09:00,0.1390777,45.85108,-115.0304,48.01545,29.63779,0.1383976,3.171479,10.05938,6.598525,0,26.11284,4.540314,4.540314,0,0,0,4.540314,215.1834,0,0,9.770003,4.779278,4.540314,0,0,8.199495,64.7197,4.990726,0,4.990726,165.035,92.46646,0.01031042,4.994345,5.836445,0,74.4897
07-02-2007 10:00,0.2550963,58.94633,-122.2075,35.95493,32.59435,0.2537677,5.743409,12.48353,7.910796,0,26.11284,1.828771,1.828771,0,0,0,1.828771,746.6329,5.765335,0,13.6542,1.925022,1.828771,0,0,5.963848,66.62,5.963848,0,5.963848,170.5334,95.54713,0.01030442,2.011648,8.550125,0,80.2742
07-02-2007 11:00,0.3309289,70.25714,-141.1109,26.5094,34.53199,0.329028,7.385681,12.21866,7.86516,0,26.11284,2.128345,2.128345,0,0,0,2.128345,716.5585,9.72057,0,15.25084,2.240364,2.128345,0,0,3.289907,68.89285,3.289907,0,3.289907,173.5666,97.24655,0.01030111,2.34118,9.841125,0,84.14368
07-02-2007 12:00,0.3562019,74.8779,174.1109,23.18223,35.1778,0.3540509,7.925468,15.44442,7.326748,0,26.11284,3.679202,3.679202,0,0,0,3.679202,414.5523,9.345046,0,15.25222,3.872844,3.679202,0,0,2.034327,69.96009,2.034327,0,2.034327,175.4421,98.29739,0.01029906,4.047122,10.00375,0,85.2123
07-02-2007 13:00,0.1648682,68.04845,135.1186,28.23609,30.29543,0.164116,3.750498,13.72608,8,0,26.11284,5.391982,5.391982,0,0,0,5.391982,217.9254,4.816794,0,11.7505,5.675771,5.391982,0,0,1.257934,70.62003,1.257934,0,1.257934,176.6019,98.94719,0.0102978,5.93118,7.000399,0,82.37052
07-02-2007 14:00,0.3611738,56.1176,119.9947,38.49041,35.2774,0.3579077,8.008389,10.56692,7.072615,0,26.11284,2.806658,2.806658,0,0,0,2.806658,537.3297,11.34878,0,15.081,2.954376,2.806658,0,0,0.7778482,71.0281,0.7778482,0,0.7778482,177.319,99.34899,0.01029702,3.087323,9.943019,0,86.1091
07-02-2007 15:00,0.1300472,42.84786,114.1556,50.87043,29.40802,0.1294047,2.968248,9.492613,5.866161,0,26.11284,3.087941,3.087941,0,0,0,3.087941,286.0938,5.102959,0,8.834409,3.250464,3.087941,0,0,0.4809854,71.28043,0.4809854,0,0.4809854,177.7625,99.59744,0.01029653,3.396735,5.307679,0,80.11484
07-02-2007 16:00,0.03771174,29.16607,112.0199,64.12362,27.06669,0.03754166,0.8695383,8.749034,4.766388,0,26.11284,4.928552,4.928552,0,0,0,4.928552,114.3526,0.1505576,0,5.635926,5.18795,4.928552,0,0,0.2974192,71.43646,0.2974192,0,0.2974192,178.0367,99.75108,0.01029624,5.421407,3.078825,0,77.07239
07-02-2007 17:00,0.014676,15.37779,111.8558,77.758,26.48376,0.01460664,0.3391337,8.161928,3.839124,0,26.11284,6.739917,6.739917,0,0,0,6.739917,61.99272,0,8.88E-16,4.178258,7.09465,6.739917,0,0,0.1839103,71.53294,0,2.916392,-2.916392,174.8734,97.97875,0.01029624,7.413909,2.190869,0,75.7112
07-02-2007 18:00,0.008599676,1.645368,113.122,91.53576,26.32717,0.008441268,0.1961142,5.520308,0.6977429,0,26.11284,3.67942,3.67942,0,0,0,3.67942,24.29342,0,4.44E-16,0.8938571,3.873073,3.67942,0,0,1.941583,70.03893,0,2.979216,-2.979216,171.642,96.16824,0.01029624,4.047362,0.5057628,0,70.93278
07-02-2007 19:00,0,0,115.7971,90,26.11284,0,0,3.895371,0.1911359,0,26.11284,4.320128,4.320128,0,0,0,4.320128,4.424311,0,8.88E-16,0.1911359,4.547503,4.320128,0,0,3.506339,68.70888,0,4.356368,-4.356368,166.9169,93.52082,0.01029624,4.752141,0.09556796,0,68.90002
07-02-2007 20:00,0,0,120.2594,90,26.11284,0,0,5.929195,1.027723,0,26.11284,2.944797,2.944797,0,0,0,2.944797,34.89962,0,0,1.027723,3.099786,2.944797,0,0,5.857234,66.71062,0,2.072063,-2.072063,164.6694,92.2616,0.01029624,3.239277,0.5138616,0,67.73834
07-02-2007 21:00,0,0,127.4177,90,26.11284,0,0,5.075343,0.5060847,0,26.11284,3.980947,3.980947,0,0,0,3.980947,12.71267,0,0,0.5060847,4.19047,3.980947,0,0,6.745855,65.95529,0,3.684386,-3.684386,160.6731,90.02254,0.01029624,4.379042,0.2530424,0,66.46137
07-02-2007 22:00,0,0,139.0281,90,26.11284,0,0,6.235114,1.291258,0,26.11284,2.72296,2.72296,0,0,0,2.72296,47.42111,0,0,1.291258,2.866273,2.72296,0,0,8.745503,64.25559,0,1.575016,-1.575016,158.9648,89.06539,0.01029624,2.995255,0.6456288,0,65.54684
07-02-2007 23:00,0,0,157.6026,90,26.11284,0,0,10.13124,6.691383,0,26.11284,2.412822,2.412822,0,0,0,2.412822,277.326,0,0,6.691383,2.539813,2.412822,0,0,9.392919,63.70528,4.15157,0,4.15157,162.7923,91.20991,0.01029207,2.654104,3.345692,0,70.39667
07-03-2007 00:00,0,0,-177.1233,90,26.11284,0,0,8.415013,4.248449,0,26.11284,3.033606,3.033606,0,0,0,3.033606,140.0462,0,0,4.248449,3.19327,3.033606,0,0,7.144249,65.61665,1.05518,0,1.05518,163.7652,91.75497,0.01029101,3.336967,2.124225,0,69.8651
07-03-2007 01:00,0,0,-152.7808,90,26.11284,0,0,11.42043,7.615265,0,26.11284,2.270546,2.270546,0,0,0,2.270546,335.3936,0,0,7.615265,2.390048,2.270546,0,0,6.846654,65.86961,5.225217,0,5.225217,168.5826,94.45409,0.01028577,2.4976,3.807633,0,73.48488
07-03-2007 02:00,0,0,-135.9014,90,26.11284,0,0,9.179552,5.433956,0,26.11284,4.266034,4.266034,0,0,0,4.266034,127.3772,0,0,5.433956,4.490562,4.266034,0,0,4.29852,68.03552,0.9433931,0,0.9433931,169.4523,94.94141,0.01028482,4.692638,2.716978,0,73.46948
07-03-2007 03:00,0,0,-125.4707,90,26.11284,0,0,6.685257,1.742649,0,26.11284,3.08116,3.08116,0,0,0,3.08116,56.55821,0,0,1.742649,3.243326,3.08116,0,0,4.153441,68.15884,0,1.500677,-1.500677,167.8246,94.02942,0.01028482,3.389276,0.8713245,0,69.90149
07-03-2007 04:00,0,0,-119.0215,90,26.11284,0,0,6.402901,1.435799,0,26.11284,5.602685,5.602685,0,0,0,5.602685,25.62697,0,8.88E-16,1.435799,5.897563,5.602685,0,0,5.145131,67.3159,0,4.461765,-4.461765,162.9852,91.31795,0.01028482,6.162954,0.7178993,0,68.7517
07-03-2007 05:00,0,0,-115.0081,90,26.11284,0,0,10.30374,6.86857,0,26.11284,4.532759,4.532759,0,0,0,4.532759,151.5318,0,0,6.86857,4.771325,4.532759,0,0,7.703347,65.14142,2.097245,0,2.097245,164.9187,92.40129,0.01028272,4.986035,3.434285,0,72.00999
07-03-2007 06:00,0.02489322,4.633065,-112.6589,88.51334,26.73187,0.02437153,0.5652739,11.06347,7.457594,0,26.11284,4.198749,4.198749,0,0,0,4.198749,191.0776,0,0,8.022868,4.419735,4.198749,0,0,6.309248,66.32641,3.603133,0,3.603133,168.2406,94.26251,0.01027911,4.618623,4.181016,0,74.34927
07-03-2007 07:00,0.06502479,18.39668,-111.686,74.74469,27.75521,0.06459851,1.491968,16.45252,6.60423,0,26.11284,3.199304,3.199304,0,0,0,3.199304,253.0612,0.1539581,0,8.096198,3.367689,3.199304,0,0,4.574552,67.8009,4.574552,0,4.574552,172.4582,96.62553,0.01027453,3.519235,4.495689,0,75.89709
07-03-2007 08:00,0.1079448,32.18527,-112.2021,61.16013,28.84536,0.1073659,2.468514,12.12461,7.848956,0,26.11284,5.013483,5.013483,0,0,0,5.013483,205.7944,2.546964,0,10.31747,5.27735,5.013483,0,0,2.493155,69.57008,2.493155,0,2.493155,174.7567,97.91338,0.01027204,5.514831,5.899289,0,79.88756
07-03-2007 09:00,0.1360442,45.82175,-114.9167,48.03075,29.56074,0.1353823,3.103381,14.71133,7.730752,0,26.11284,2.316662,2.316662,0,0,0,2.316662,467.6613,6.853889,0,10.83413,2.438592,2.316662,0,0,1.541652,70.37886,1.541652,0,1.541652,176.1781,98.70973,0.0102705,2.548328,6.348081,0,81.213
07-03-2007 10:00,0.6033542,58.93355,-122.0456,35.95049,41.16577,0.5846208,12.75152,14.96124,7.618117,0,26.11284,3.586808,3.586808,0,0,0,3.586808,567.9042,15.64076,0,20.36964,3.775588,3.586808,0,0,0.9532865,70.87897,0.9532865,0,0.9532865,177.057,99.20216,0.01026954,3.945489,14.01027,0,91.24861
07-03-2007 11:00,0.8411829,70.2781,-140.8685,26.47261,46.98223,0.8061197,17.1337,15.84197,7.077595,0,26.11284,2.173408,2.173408,0,0,0,2.173408,1113.978,21.33403,0,24.21129,2.287798,2.173408,0,0,0.5894684,71.18822,0.5894684,0,0.5894684,177.6004,99.50665,0.01026895,2.390749,17.24576,0,95.39951
07-03-2007 12:00,0.8299363,74.95335,174.2569,23.10821,46.76488,0.7978858,16.9753,16.76087,6.36904,0,26.11284,4.150586,4.150586,0,0,0,4.150586,562.4348,18.6108,0,23.34434,4.369038,4.150586,0,0,0.3645001,71.37944,0.3645001,0,0.3645001,177.9365,99.69494,0.01026859,4.565645,16.76476,0,94.72379
07-03-2007 13:00,0.506947,68.12946,135.0544,28.15185,38.94559,0.4994348,10.99968,15.906,7.027958,0,26.11284,5.350084,5.350084,0,0,0,5.350084,336.9598,12.17058,0,18.02763,5.631667,5.350084,0,0,0.22539,71.49769,0.22539,0,0.22539,178.1443,99.81136,0.01026836,5.885092,12.31372,0,89.52532
07-03-2007 14:00,0.5205694,56.18608,119.9059,38.41356,39.16959,0.5080453,11.17842,13.66573,8,0,26.11284,5.868872,5.868872,0,0,0,5.868872,326.782,12.86129,0,19.17842,6.17776,5.868872,0,0,0.1393708,71.5708,0.1393708,0,0.1393708,178.2728,99.88335,0.01026822,6.45576,12.94273,0,90.74922
07-03-2007 15:00,0.4685211,42.90631,114.0724,50.80269,37.6801,0.4507196,9.981389,15.56319,7.255131,0,26.11284,2.30053,2.30053,0,0,0,2.30053,749.2413,14.72873,0,17.23652,2.421611,2.30053,0,0,0.08618047,71.61601,0.08618047,0,0.08618047,178.3522,99.92787,0.01026814,2.530583,11.61268,0,88.85253
07-03-2007 16:00,0.2276185,29.21644,111.9422,64.06394,31.82403,0.2237706,5.081007,12.6184,7.934031,0,26.11284,4.290006,4.290006,0,0,0,4.290006,303.3804,8.445951,0,13.01504,4.515796,4.290006,0,0,0.05329003,71.64397,0.05329003,0,0.05329003,178.4014,99.9554,0.01026809,4.719007,8.03182,0,84.659
07-03-2007 17:00,0.05714694,15.42083,111.7804,77.70562,27.55496,0.05673301,1.311394,14.39182,7.840847,0,26.11284,6.405294,6.405294,0,0,0,6.405294,142.8856,2.376875,0,9.152242,6.742414,6.405294,0,0,0.0329521,71.66125,0.0329521,0,0.0329521,178.4317,99.97242,0.01026805,7.045824,4.969539,0,80.8135
07-03-2007 18:00,0.02807429,1.680952,113.0454,91.49055,26.5764,0.01825332,0.4236396,16.77599,6.35862,0,26.11284,2.760824,2.760824,0,0,0,2.760824,245.6607,3.855753,0,6.782259,2.90613,2.760824,0,0,0.02037606,71.67194,0.02037606,0,0.02037606,178.4505,99.98295,0.01026803,3.036906,3.518222,0,78.45421
07-03-2007 19:00,0,0,115.7154,90,26.11284,0,0,11.36914,7.597592,0,26.11284,2.542064,2.542064,0,0,0,2.542064,298.8749,4.909135,0,7.597592,2.675857,2.542064,0,0,0.01259961,71.67856,0.01259961,0,0.01259961,178.4621,99.98946,0.01026802,2.796271,3.798796,0,79.27615
07-03-2007 20:00,0,0,120.168,90,26.11284,0,0,9.268624,5.572072,0,26.11284,4.694213,4.694213,0,0,0,4.694213,118.7009,0.6230035,0,5.572072,4.941278,4.694213,0,0,0.00779102,71.68265,0.00779102,0,0.00779102,178.4693,99.99348,0.01026801,5.163635,2.786036,0,77.25471
07-03-2007 21:00,0,0,127.3115,90,26.11284,0,0,8.475172,4.341733,0,26.11284,3.150578,3.150578,0,0,0,3.150578,137.8075,1.020517,0,4.341733,3.316398,3.150578,0,0,0.004817607,71.68517,0.004817607,0,0.004817607,178.4738,99.99597,0.01026801,3.465636,2.170866,0,76.0269
07-03-2007 22:00,0,0,138.9039,90,26.11284,0,0,5.954423,1.049456,0,26.11284,2.479163,2.479163,0,0,0,2.479163,42.33108,0,0,1.049456,2.609645,2.479163,0,0,0.002978986,71.68674,0,1.560189,-1.560189,176.7815,99.04782,0.01026801,2.727079,0.5247282,0,72.73619
07-03-2007 23:00,0,0,157.4748,90,26.11284,0,0,7.420614,2.629514,0,26.11284,4.460981,4.460981,0,0,0,4.460981,58.94476,0,8.88E-16,2.629514,4.695769,4.460981,0,0,0.9314551,70.89753,0,2.066255,-2.066255,174.5403,97.79213,0.01026801,4.907079,1.314757,0,73.52705
07-04-2007 00:00,0,0,-177.2024,90,26.11284,0,0,6.60601,1.647074,0,26.11284,2.404774,2.404774,0,0,0,2.404774,68.49186,0,0,1.647074,2.531341,2.404774,0,0,2.048139,69.94835,0,0.8842664,-0.8842664,173.5812,97.25475,0.01026801,2.645251,0.8235371,0,71.59542
07-04-2007 01:00,0,0,-152.7827,90,26.11284,0,0,7.836904,3.307137,0,26.11284,4.171901,4.171901,0,0,0,4.171901,79.27171,0,0,3.307137,4.391474,4.171901,0,0,2.41121,69.63974,0,1.084337,-1.084337,172.4051,96.59579,0.01026801,4.589091,1.653569,0,72.94688
07-04-2007 02:00,0,0,-135.8606,90,26.11284,0,0,5.706732,0.8360814,0,26.11284,4.203051,4.203051,0,0,0,4.203051,19.89225,0,8.88E-16,0.8360814,4.424264,4.203051,0,0,2.972276,69.16283,0,3.588183,-3.588183,168.5132,94.4152,0.01026801,4.623356,0.4180407,0,69.99892
07-04-2007 03:00,0,0,-125.4142,90,26.11284,0,0,6.117603,1.190028,0,26.11284,4.625152,4.625152,0,0,0,4.625152,25.72949,0,8.88E-16,1.190028,4.86858,4.625152,0,0,5.018164,67.42383,0,3.678553,-3.678553,164.5232,92.1797,0.01026801,5.087667,0.5950139,0,68.61385
07-04-2007 04:00,0,0,-118.959,90,26.11284,0,0,9.58227,5.982012,0,26.11284,3.461626,3.461626,0,0,0,3.461626,172.8093,0,0,5.982012,3.643816,3.461626,0,0,6.936674,65.79309,2.338196,0,2.338196,166.6789,93.3875,0.01026567,3.807788,2.991006,0,71.77511
07-04-2007 05:00,0,0,-114.9416,90,26.11284,0,0,11.56744,7.665924,0,26.11284,4.032877,4.032877,0,0,0,4.032877,190.0858,0,0,7.665924,4.245133,4.032877,0,0,5.455672,67.05195,3.420791,0,3.420791,169.8327,95.15453,0.01026226,4.436164,3.832962,0,74.71787
07-04-2007 06:00,0.003082853,4.579016,-112.5869,88.55761,26.19066,0.003065194,0.07125306,10.78684,7.243117,0,26.11284,3.901388,3.901388,0,0,0,3.901388,187.4812,0,0,7.314371,4.106724,3.901388,0,0,3.832275,68.43183,3.207646,0,3.207646,172.79,96.81146,0.01025906,4.291527,3.678561,0,75.7462
07-04-2007 07:00,0.009618325,18.35002,-111.6051,74.78052,26.35601,0.0095769,0.2224716,10.61051,7.106409,0,26.11284,3.423456,3.423456,0,0,0,3.423456,214.0784,1.292013,0,7.32888,3.603638,3.423456,0,0,2.433229,69.62103,2.433229,0,2.433229,175.0334,98.06836,0.01025663,3.765802,3.731182,0,76.94991
07-04-2007 08:00,0.06823613,32.14705,-112.1061,61.18583,27.8395,0.0679084,1.567865,7.473901,2.712989,0,26.11284,5.771471,5.771471,0,0,0,5.771471,74.17267,0,0,4.280854,6.075233,5.771471,0,0,1.427148,70.47619,0,1.794379,-1.794379,173.0871,96.9779,0.01025663,6.348618,2.610786,0,74.75704
07-04-2007 09:00,0.1505228,45.79463,-114.7938,48.04277,29.9286,0.1497744,3.428015,8.327048,4.109386,0,26.11284,6.065538,6.065538,0,0,0,6.065538,124.266,0,0,7.537401,6.384778,6.065538,0,0,2.671522,69.41847,1.152623,0,1.152623,174.1497,97.57329,0.01025548,6.672092,4.797105,0,76.95587
07-04-2007 10:00,0.04740505,58.92413,-121.8725,35.94154,27.31257,0.04720815,1.092322,10.44219,6.97591,0,26.11284,3.315596,3.315596,0,0,0,3.315596,243.3418,2.596878,0,8.068232,3.490101,3.315596,0,0,1.981252,70.0052,1.981252,0,1.981252,175.9764,98.59672,0.01025351,3.647155,4.361812,0,78.07343
07-04-2007 11:00,0.3325815,70.30429,-140.6137,26.42977,34.57423,0.3306659,7.421107,14.49549,7.805125,0,26.11284,3.148421,3.148421,0,0,0,3.148421,483.6149,10.87532,0,15.22623,3.314127,3.148421,0,0,1.036784,70.808,1.036784,0,1.036784,176.9323,99.13228,0.01025247,3.463263,9.839449,0,86.03423
07-04-2007 12:00,0.5144231,75.03539,174.3983,23.02752,39.15793,0.5075973,11.16913,12.97652,7.995732,0,26.11284,4.073419,4.073419,0,0,0,4.073419,470.4858,14.23595,0,19.16486,4.287809,4.073419,0,0,0.6410994,71.14433,0.6410994,0,0.6410994,177.5233,99.46344,0.01025183,4.480761,12.93317,0,90.30919
07-04-2007 13:00,0.3352588,68.21423,134.9743,28.06272,34.64122,0.3332624,7.477243,13.15813,8,0,26.11284,4.63011,4.63011,0,0,0,4.63011,334.2738,10.20702,0,15.47724,4.873799,4.63011,0,0,0.3964263,71.3523,0.3964263,0,0.3964263,177.8888,99.66821,0.01025144,5.093121,9.981794,0,86.82954
07-04-2007 14:00,0.298963,56.25615,119.8047,38.3338,33.70908,0.297099,6.692386,15.00893,7.589357,0,26.11284,5.172259,5.172259,0,0,0,5.172259,276.1219,8.592128,0,14.28174,5.444483,5.172259,0,0,0.2451317,71.4809,0.2451317,0,0.2451317,178.1148,99.79484,0.0102512,5.689485,9.148587,0,85.76265
07-04-2007 15:00,0.2061914,42.96513,113.9797,50.73342,31.34312,0.2050213,4.664721,15.24173,7.448976,0,26.11284,5.958726,5.958726,0,0,0,5.958726,203.2934,5.689775,0,12.1137,6.272344,5.958726,0,0,0.1515782,71.56042,0.1515782,0,0.1515782,178.2545,99.87314,0.01025104,6.554599,7.456265,0,83.67413
07-04-2007 16:00,0.07956452,29.26634,111.8566,64.00372,28.12596,0.07915319,1.825312,12.63234,7.936433,0,26.11284,5.026804,5.026804,0,0,0,5.026804,194.1939,4.376644,0,9.761745,5.291373,5.026804,0,0,0.09372894,71.6096,0.09372894,0,0.09372894,178.341,99.92155,0.01025095,5.529485,5.428466,0,81.37135
07-04-2007 17:00,0.03119495,15.46272,111.698,77.65348,26.90085,0.03101949,0.7189647,8.768625,4.796765,0,26.11284,5.188911,5.188911,0,0,0,5.188911,106.2984,0,0,5.51573,5.462012,5.188911,0,0,0.05795765,71.64,0.05371816,0,0.05371816,178.3905,99.9493,0.0102509,5.707803,2.973555,0,77.15573
07-04-2007 18:00,0.02924711,1.714733,112.9621,91.44627,26.56734,0.01789678,0.4153804,5.443945,0.6648517,0,26.11284,7.908834,7.908834,0,0,0,7.908834,13.65855,0,0,1.080232,8.325089,7.908834,0,0,0.03798199,71.65698,0,7.244857,-7.244857,170.5323,95.54651,0.0102509,8.699718,0.6647301,0,72.73721
07-04-2007 19:00,0,0,115.6271,90,26.11284,0,0,5.493934,0.6863829,0,26.11284,4.75747,4.75747,0,0,0,4.75747,14.42748,0,8.88E-16,0.6863829,5.007863,4.75747,0,0,4.351902,67.99015,0,4.32148,-4.32148,165.845,92.92029,0.0102509,5.233217,0.3431915,0,68.67654
07-04-2007 20:00,0,0,120.07,90,26.11284,0,0,4.692777,0.3413033,0,26.11284,5.063178,5.063178,0,0,0,5.063178,6.740891,0,0,0.3413033,5.329661,5.063178,0,0,6.400677,66.2487,0,4.988358,-4.988358,160.4344,89.88879,0.0102509,5.569496,0.1706517,0,66.59
07-04-2007 21:00,0,0,127.1984,90,26.11284,0,0,2.681959,0,0,26.11284,6.332185,6.332185,0,0,0,6.332185,0,0,0,0,6.665458,6.332185,0,0,8.991737,64.04629,0,6.665458,-6.665458,153.2047,85.83811,0.0102509,6.965403,0,0,64.04629
07-04-2007 22:00,0,0,138.7734,90,26.11284,0,0,6.944378,2.055158,0,26.11284,5.467389,5.467389,0,0,0,5.467389,37.58939,0,0,2.055158,5.755147,5.467389,0,0,12.55041,61.02142,0,3.699988,-3.699988,149.1915,83.58958,0.0102509,6.014128,1.027579,0,63.07658
07-04-2007 23:00,0,0,157.343,90,26.11284,0,0,3.730451,0.1627217,0,26.11284,3.711355,3.711355,0,0,0,3.711355,4.384429,0,0,0.1627217,3.906689,3.711355,0,0,14.22036,59.60197,0,3.743968,-3.743968,145.1306,81.31432,0.0102509,4.08249,0.08136085,0,59.76469
07-05-2007 00:00,0,0,-177.2795,90,26.11284,0,0,6.260818,1.3134,0,26.11284,3.410205,3.410205,0,0,0,3.410205,38.51382,0,0,1.3134,3.589689,3.410205,0,0,16.11485,57.99164,0,2.276289,-2.276289,142.6616,79.93099,0.0102509,3.751225,0.6567001,0,59.30504
07-05-2007 01:00,0,0,-152.7773,90,26.11284,0,0,9.538163,5.925019,0,26.11284,5.186594,5.186594,0,0,0,5.186594,114.2372,0,0,5.925019,5.459573,5.186594,0,0,17.15771,57.10522,0.4654463,0,0.4654463,143.0907,80.17142,0.01025043,5.705254,2.962509,0,63.03024
07-05-2007 02:00,0,0,-135.8114,90,26.11284,0,0,7.657266,3.013113,0,26.11284,5.612096,5.612096,0,0,0,5.612096,53.68961,0,0,3.013113,5.90747,5.612096,0,0,16.71961,57.47759,0,2.894357,-2.894357,139.9514,78.41248,0.01025043,6.173306,1.506556,0,60.49071
07-05-2007 03:00,0,0,-125.3498,90,26.11284,0,0,11.91208,7.784678,0,26.11284,3.570982,3.570982,0,0,0,3.570982,217.9983,0,0,7.784678,3.758928,3.570982,0,0,18.44477,56.01122,4.025751,0,4.025751,143.6629,80.492,0.01024643,3.92808,3.892339,0,63.79589
07-05-2007 04:00,0,0,-118.8893,90,26.11284,0,0,7.555961,2.8473,0,26.11284,4.036575,4.036575,0,0,0,4.036575,70.53754,0,0,2.8473,4.249026,4.036575,0,0,16.20089,57.91851,0,1.401726,-1.401726,142.1425,79.64016,0.01024643,4.440232,1.42365,0,60.76581
